CMDLINE C:\Users\Vivian\anaconda3\python.exe .\package\Step-1_ANN_Two.py
MEM 585.761719 1655274858.4133
MEM 585.761719 1655274858.5227
MEM 585.761719 1655274858.6306
MEM 585.761719 1655274858.7402
MEM 585.761719 1655274858.8498
MEM 586.015625 1655274858.9592
MEM 586.015625 1655274859.0680
MEM 586.015625 1655274859.1777
MEM 586.015625 1655274859.2867
MEM 586.015625 1655274859.3967
MEM 586.015625 1655274859.5056
MEM 586.015625 1655274859.6153
MEM 586.015625 1655274859.7230
MEM 586.015625 1655274859.8320
MEM 586.015625 1655274859.9403
MEM 586.015625 1655274860.0510
MEM 586.015625 1655274860.1592
MEM 586.015625 1655274860.2687
MEM 586.015625 1655274860.3776
MEM 586.015625 1655274860.4863
MEM 586.015625 1655274860.5951
MEM 586.523438 1655274860.7038
MEM 586.523438 1655274860.8130
MEM 586.523438 1655274860.9215
MEM 586.777344 1655274861.0304
MEM 586.777344 1655274861.1414
MEM 586.777344 1655274861.2508
MEM 586.777344 1655274861.3598
MEM 586.777344 1655274861.4675
MEM 586.777344 1655274861.5767
MEM 586.777344 1655274861.6849
MEM 586.777344 1655274861.7932
MEM 586.777344 1655274861.9005
MEM 586.777344 1655274862.0089
MEM 586.777344 1655274862.1177
MEM 586.777344 1655274862.2292
MEM 586.777344 1655274862.3378
MEM 586.777344 1655274862.4453
MEM 586.777344 1655274862.5554
MEM 586.777344 1655274862.6645
MEM 586.777344 1655274862.7749
MEM 587.031250 1655274862.8842
MEM 587.031250 1655274862.9926
MEM 587.031250 1655274863.1017
MEM 587.031250 1655274863.2097
MEM 587.031250 1655274863.3188
MEM 587.031250 1655274863.4276
MEM 587.031250 1655274863.5360
MEM 587.031250 1655274863.6441
MEM 587.031250 1655274863.7531
MEM 587.031250 1655274863.8619
MEM 587.031250 1655274863.9716
MEM 587.031250 1655274864.0813
MEM 587.031250 1655274864.1921
MEM 587.031250 1655274864.3003
MEM 587.031250 1655274864.4092
MEM 587.031250 1655274864.5187
MEM 587.031250 1655274864.6279
MEM 587.285156 1655274864.7363
MEM 587.285156 1655274864.8447
MEM 587.285156 1655274864.9540
MEM 587.285156 1655274865.0636
MEM 587.285156 1655274865.1717
MEM 587.285156 1655274865.2816
MEM 587.285156 1655274865.3910
MEM 587.285156 1655274865.5017
MEM 587.285156 1655274865.6098
MEM 587.285156 1655274865.7182
MEM 587.285156 1655274865.8266
MEM 587.285156 1655274865.9372
MEM 587.285156 1655274866.0464
MEM 587.285156 1655274866.1551
MEM 587.285156 1655274866.2639
MEM 587.285156 1655274866.3738
MEM 587.285156 1655274866.4819
MEM 587.574219 1655274866.5918
MEM 587.574219 1655274866.7004
MEM 587.574219 1655274866.8100
MEM 587.574219 1655274866.9182
MEM 587.574219 1655274867.0263
MEM 587.574219 1655274867.1350
MEM 587.574219 1655274867.2425
MEM 587.832031 1655274867.3506
MEM 587.832031 1655274867.4590
MEM 587.832031 1655274867.5682
MEM 587.832031 1655274867.6776
MEM 587.832031 1655274867.7859
MEM 587.832031 1655274867.8932
MEM 587.832031 1655274868.0011
MEM 587.832031 1655274868.1106
MEM 587.832031 1655274868.2194
MEM 587.832031 1655274868.3278
MEM 588.089844 1655274868.4368
MEM 588.300781 1655274868.5464
MEM 588.300781 1655274868.6570
MEM 588.300781 1655274868.7661
MEM 588.300781 1655274868.8749
MEM 588.300781 1655274868.9840
MEM 588.300781 1655274869.0931
MEM 588.300781 1655274869.2013
MEM 588.300781 1655274869.3096
MEM 588.300781 1655274869.4182
MEM 588.300781 1655274869.5272
MEM 588.300781 1655274869.6360
MEM 588.300781 1655274869.7446
MEM 588.300781 1655274869.8544
MEM 588.300781 1655274869.9626
MEM 588.300781 1655274870.0712
MEM 588.300781 1655274870.1799
MEM 588.808594 1655274870.2876
MEM 588.808594 1655274870.3953
MEM 588.808594 1655274870.5038
MEM 588.808594 1655274870.6129
MEM 588.808594 1655274870.7224
MEM 588.808594 1655274870.8318
MEM 588.808594 1655274870.9398
MEM 588.808594 1655274871.0482
MEM 588.808594 1655274871.1557
MEM 588.808594 1655274871.2652
MEM 588.808594 1655274871.3728
MEM 588.808594 1655274871.4821
MEM 588.808594 1655274871.5907
MEM 588.808594 1655274871.7003
MEM 588.808594 1655274871.8092
MEM 588.808594 1655274871.9183
MEM 589.062500 1655274872.0280
MEM 589.062500 1655274872.1387
MEM 589.062500 1655274872.2471
MEM 589.062500 1655274872.3551
MEM 589.062500 1655274872.4630
MEM 589.062500 1655274872.5720
MEM 589.062500 1655274872.6796
MEM 589.062500 1655274872.7889
MEM 589.062500 1655274872.8977
MEM 589.062500 1655274873.0061
MEM 589.062500 1655274873.1163
MEM 589.062500 1655274873.2241
MEM 589.062500 1655274873.3333
MEM 589.062500 1655274873.4417
MEM 589.062500 1655274873.5507
MEM 589.062500 1655274873.6601
MEM 589.062500 1655274873.7690
MEM 589.316406 1655274873.8779
MEM 589.316406 1655274873.9860
MEM 589.316406 1655274874.0954
MEM 589.316406 1655274874.2062
MEM 589.570312 1655274874.3161
MEM 589.570312 1655274874.4249
MEM 589.570312 1655274874.5335
MEM 589.570312 1655274874.6429
MEM 589.570312 1655274874.7528
MEM 589.570312 1655274874.8619
MEM 589.570312 1655274874.9707
MEM 589.570312 1655274875.0797
MEM 589.570312 1655274875.1878
MEM 589.570312 1655274875.2960
MEM 589.570312 1655274875.4051
MEM 589.570312 1655274875.5146
MEM 589.570312 1655274875.6215
MEM 589.824219 1655274875.7303
MEM 589.824219 1655274875.8374
MEM 589.824219 1655274875.9465
MEM 589.824219 1655274876.0561
MEM 589.824219 1655274876.1656
MEM 589.824219 1655274876.2752
MEM 589.824219 1655274876.3831
MEM 589.824219 1655274876.4925
MEM 589.824219 1655274876.6008
MEM 589.824219 1655274876.7091
MEM 589.824219 1655274876.8196
MEM 589.824219 1655274876.9283
MEM 589.824219 1655274877.0365
MEM 589.824219 1655274877.1443
MEM 589.824219 1655274877.2536
MEM 590.078125 1655274877.3629
MEM 590.078125 1655274877.4732
MEM 590.332031 1655274877.5831
MEM 590.332031 1655274877.6930
MEM 590.332031 1655274877.8014
MEM 590.332031 1655274877.9106
MEM 590.332031 1655274878.0196
MEM 590.332031 1655274878.1288
MEM 590.332031 1655274878.2370
MEM 590.332031 1655274878.3455
MEM 590.332031 1655274878.4557
MEM 590.332031 1655274878.5652
MEM 590.332031 1655274878.6741
MEM 590.332031 1655274878.7832
MEM 590.332031 1655274878.8909
MEM 590.332031 1655274878.9995
MEM 590.332031 1655274879.1090
MEM 590.332031 1655274879.2188
MEM 590.332031 1655274879.3285
MEM 590.585938 1655274879.4362
MEM 590.585938 1655274879.5462
MEM 590.585938 1655274879.6553
MEM 590.585938 1655274879.7642
MEM 590.585938 1655274879.8726
MEM 590.585938 1655274879.9814
MEM 590.585938 1655274880.0905
MEM 590.585938 1655274880.1978
MEM 590.585938 1655274880.3063
MEM 590.585938 1655274880.4155
MEM 590.839844 1655274880.5251
MEM 590.839844 1655274880.6343
MEM 590.839844 1655274880.7439
MEM 590.839844 1655274880.8522
MEM 590.839844 1655274880.9611
MEM 590.839844 1655274881.0702
MEM 590.839844 1655274881.1812
MEM 591.347656 1655274881.2893
MEM 591.347656 1655274881.3985
MEM 591.347656 1655274881.5081
MEM 591.347656 1655274881.6165
MEM 591.601562 1655274881.7259
MEM 591.601562 1655274881.8350
MEM 591.601562 1655274881.9430
MEM 591.601562 1655274882.0514
MEM 591.601562 1655274882.1598
MEM 591.601562 1655274882.2680
MEM 591.601562 1655274882.3773
MEM 591.855469 1655274882.4864
MEM 591.855469 1655274882.5944
MEM 591.855469 1655274882.7031
MEM 591.855469 1655274882.8118
MEM 591.855469 1655274882.9208
MEM 591.855469 1655274883.0283
MEM 592.109375 1655274883.1384
MEM 592.109375 1655274883.2487
MEM 592.109375 1655274883.3581
MEM 592.109375 1655274883.4674
MEM 592.109375 1655274883.5759
MEM 592.109375 1655274883.6834
MEM 592.109375 1655274883.7918
MEM 592.109375 1655274883.8997
MEM 592.109375 1655274884.0095
MEM 592.109375 1655274884.1189
MEM 592.109375 1655274884.2282
MEM 592.109375 1655274884.3376
MEM 592.109375 1655274884.4485
MEM 592.109375 1655274884.5557
MEM 592.109375 1655274884.6647
MEM 592.109375 1655274884.7745
MEM 592.109375 1655274884.8832
MEM 592.363281 1655274884.9904
MEM 592.363281 1655274885.1000
MEM 592.363281 1655274885.2096
MEM 592.363281 1655274885.3186
MEM 592.363281 1655274885.4283
MEM 592.363281 1655274885.5379
MEM 592.363281 1655274885.6461
MEM 592.363281 1655274885.7555
MEM 592.363281 1655274885.8640
MEM 592.363281 1655274885.9713
MEM 592.363281 1655274886.0801
MEM 592.363281 1655274886.1884
MEM 592.363281 1655274886.2966
MEM 592.363281 1655274886.4052
MEM 592.363281 1655274886.5137
MEM 592.363281 1655274886.6229
MEM 592.363281 1655274886.7316
MEM 592.617188 1655274886.8405
MEM 592.617188 1655274886.9501
MEM 592.871094 1655274887.0597
MEM 592.871094 1655274887.1691
MEM 592.871094 1655274887.2776
MEM 592.871094 1655274887.3869
MEM 592.871094 1655274887.4952
MEM 592.871094 1655274887.6036
MEM 593.125000 1655274887.7135
MEM 593.125000 1655274887.8223
MEM 593.125000 1655274887.9317
MEM 593.125000 1655274888.0421
MEM 593.125000 1655274888.1513
MEM 593.125000 1655274888.2610
MEM 593.125000 1655274888.3691
MEM 593.125000 1655274888.4780
MEM 593.125000 1655274888.5872
MEM 593.378906 1655274888.6974
MEM 593.378906 1655274888.8068
MEM 593.378906 1655274888.9149
MEM 593.378906 1655274889.0248
MEM 593.378906 1655274889.1341
MEM 593.378906 1655274889.2432
MEM 593.378906 1655274889.3528
MEM 593.378906 1655274889.4621
MEM 593.378906 1655274889.5693
MEM 593.378906 1655274889.6796
MEM 593.378906 1655274889.7887
MEM 593.378906 1655274889.8967
MEM 593.378906 1655274890.0051
MEM 593.378906 1655274890.1143
MEM 593.378906 1655274890.2233
MEM 593.378906 1655274890.3312
MEM 593.378906 1655274890.4406
MEM 593.632812 1655274890.5495
MEM 593.632812 1655274890.6589
MEM 593.632812 1655274890.7682
MEM 593.632812 1655274890.8759
MEM 593.632812 1655274890.9856
MEM 593.632812 1655274891.0964
MEM 593.632812 1655274891.2051
MEM 593.632812 1655274891.3152
MEM 593.632812 1655274891.4233
MEM 593.632812 1655274891.5323
MEM 593.632812 1655274891.6400
MEM 593.632812 1655274891.7492
MEM 593.632812 1655274891.8583
MEM 593.632812 1655274891.9660
MEM 593.632812 1655274892.0751
MEM 593.632812 1655274892.1848
MEM 593.632812 1655274892.2955
MEM 593.886719 1655274892.4050
MEM 593.886719 1655274892.5148
MEM 593.886719 1655274892.6238
MEM 593.886719 1655274892.7313
MEM 593.886719 1655274892.8402
MEM 594.140625 1655274892.9487
MEM 594.140625 1655274893.0566
MEM 594.140625 1655274893.1667
MEM 594.140625 1655274893.2777
MEM 594.140625 1655274893.3883
MEM 594.140625 1655274893.4983
MEM 594.140625 1655274893.6072
MEM 594.140625 1655274893.7154
MEM 594.140625 1655274893.8259
MEM 594.140625 1655274893.9357
MEM 594.140625 1655274894.0448
MEM 594.140625 1655274894.1522
MEM 594.648438 1655274894.2613
MEM 594.648438 1655274894.3695
MEM 594.648438 1655274894.4782
MEM 594.648438 1655274894.5879
MEM 594.648438 1655274894.6966
MEM 594.648438 1655274894.8051
MEM 594.648438 1655274894.9155
MEM 594.648438 1655274895.0244
MEM 594.648438 1655274895.1341
MEM 594.648438 1655274895.2423
MEM 594.648438 1655274895.3519
MEM 594.648438 1655274895.4605
MEM 594.648438 1655274895.5703
MEM 594.648438 1655274895.6790
MEM 594.648438 1655274895.7885
MEM 594.648438 1655274895.8978
MEM 594.902344 1655274896.0063
MEM 595.156250 1655274896.1148
MEM 595.156250 1655274896.2241
MEM 595.156250 1655274896.3324
MEM 595.156250 1655274896.4411
MEM 595.218750 1655274896.5493
MEM 595.218750 1655274896.6562
MEM 595.218750 1655274896.7649
MEM 595.218750 1655274896.8740
MEM 595.218750 1655274896.9835
MEM 595.218750 1655274897.0932
MEM 595.218750 1655274897.2012
MEM 595.218750 1655274897.3105
MEM 595.218750 1655274897.4188
MEM 595.218750 1655274897.5270
MEM 595.218750 1655274897.6351
MEM 595.218750 1655274897.7439
MEM 595.218750 1655274897.8529
MEM 595.472656 1655274897.9622
MEM 595.472656 1655274898.0709
MEM 595.472656 1655274898.1793
MEM 595.472656 1655274898.2871
MEM 595.472656 1655274898.3980
MEM 595.472656 1655274898.5096
MEM 595.472656 1655274898.6193
MEM 595.472656 1655274898.7280
MEM 595.472656 1655274898.8369
MEM 595.472656 1655274898.9461
MEM 595.472656 1655274899.0552
MEM 595.472656 1655274899.1660
MEM 595.472656 1655274899.2740
MEM 595.472656 1655274899.3817
MEM 595.472656 1655274899.4910
MEM 595.472656 1655274899.6000
MEM 595.472656 1655274899.7079
MEM 595.726562 1655274899.8159
MEM 595.726562 1655274899.9243
MEM 595.726562 1655274900.0358
MEM 595.726562 1655274900.1443
MEM 595.726562 1655274900.2532
MEM 595.726562 1655274900.3623
MEM 595.726562 1655274900.4715
MEM 595.726562 1655274900.5805
MEM 595.726562 1655274900.6898
MEM 595.726562 1655274900.7993
MEM 595.726562 1655274900.9080
MEM 595.726562 1655274901.0147
MEM 595.726562 1655274901.1234
MEM 595.726562 1655274901.2331
MEM 595.726562 1655274901.3418
MEM 595.980469 1655274901.4502
MEM 595.980469 1655274901.5588
MEM 595.980469 1655274901.6677
MEM 596.234375 1655274901.7761
MEM 596.234375 1655274901.8832
MEM 596.234375 1655274901.9920
MEM 596.234375 1655274902.1020
MEM 596.234375 1655274902.2117
MEM 596.234375 1655274902.3216
MEM 596.234375 1655274902.4303
MEM 596.234375 1655274902.5388
MEM 596.234375 1655274902.6480
MEM 596.234375 1655274902.7572
MEM 596.234375 1655274902.8655
MEM 596.234375 1655274902.9748
MEM 596.234375 1655274903.0832
MEM 596.234375 1655274903.1906
MEM 596.234375 1655274903.3000
MEM 596.234375 1655274903.4097
MEM 596.234375 1655274903.5192
MEM 596.488281 1655274903.6281
MEM 596.488281 1655274903.7364
MEM 596.488281 1655274903.8441
MEM 596.488281 1655274903.9527
MEM 596.488281 1655274904.0607
MEM 596.488281 1655274904.1692
MEM 596.488281 1655274904.2796
MEM 596.488281 1655274904.3899
MEM 596.488281 1655274904.4985
MEM 596.488281 1655274904.6066
MEM 596.488281 1655274904.7150
MEM 596.488281 1655274904.8227
MEM 596.488281 1655274904.9302
MEM 596.488281 1655274905.0398
MEM 596.742188 1655274905.1495
MEM 596.742188 1655274905.2579
MEM 596.742188 1655274905.3668
MEM 596.996094 1655274905.4752
MEM 596.996094 1655274905.5835
MEM 596.996094 1655274905.6897
MEM 596.996094 1655274905.8004
MEM 596.996094 1655274905.9095
MEM 596.996094 1655274906.0175
MEM 596.996094 1655274906.1254
MEM 596.996094 1655274906.2341
MEM 596.996094 1655274906.3435
MEM 596.996094 1655274906.4530
MEM 596.996094 1655274906.5629
MEM 596.996094 1655274906.6705
MEM 596.996094 1655274906.7807
MEM 596.996094 1655274906.8883
MEM 596.996094 1655274906.9969
MEM 596.996094 1655274907.1056
MEM 596.996094 1655274907.2134
MEM 597.250000 1655274907.3228
MEM 597.511719 1655274907.4316
MEM 597.511719 1655274907.5400
MEM 597.511719 1655274907.6488
MEM 597.511719 1655274907.7571
MEM 597.511719 1655274907.8655
MEM 597.511719 1655274907.9754
MEM 597.511719 1655274908.0871
MEM 597.511719 1655274908.1972
MEM 597.511719 1655274908.3057
MEM 597.511719 1655274908.4145
MEM 597.511719 1655274908.5248
MEM 597.765625 1655274908.6315
MEM 597.765625 1655274908.7403
MEM 597.765625 1655274908.8510
MEM 597.765625 1655274908.9593
MEM 597.765625 1655274909.0687
MEM 598.019531 1655274909.1768
MEM 598.019531 1655274909.2854
MEM 598.019531 1655274909.3941
MEM 598.019531 1655274909.5029
MEM 598.019531 1655274909.6130
MEM 598.019531 1655274909.7228
MEM 598.019531 1655274909.8323
MEM 598.019531 1655274909.9410
MEM 598.019531 1655274910.0505
MEM 598.019531 1655274910.1583
MEM 598.019531 1655274910.2688
MEM 598.019531 1655274910.3790
MEM 598.019531 1655274910.4886
MEM 598.019531 1655274910.5973
MEM 598.019531 1655274910.7053
MEM 598.019531 1655274910.8148
MEM 598.019531 1655274910.9241
MEM 598.273438 1655274911.0330
MEM 598.273438 1655274911.1423
MEM 598.273438 1655274911.2514
MEM 598.273438 1655274911.3631
MEM 598.273438 1655274911.4703
MEM 598.273438 1655274911.5785
MEM 598.273438 1655274911.6871
MEM 598.273438 1655274911.7958
MEM 598.273438 1655274911.9053
MEM 598.273438 1655274912.0167
MEM 598.273438 1655274912.1259
MEM 598.273438 1655274912.2338
MEM 598.273438 1655274912.3429
MEM 598.273438 1655274912.4513
MEM 598.273438 1655274912.5626
MEM 598.273438 1655274912.6723
MEM 598.527344 1655274912.7813
MEM 598.781250 1655274912.8907
MEM 598.781250 1655274912.9994
MEM 598.781250 1655274913.1087
MEM 598.781250 1655274913.2174
MEM 598.781250 1655274913.3285
MEM 598.781250 1655274913.4362
MEM 598.781250 1655274913.5450
MEM 598.781250 1655274913.6547
MEM 598.781250 1655274913.7646
MEM 598.781250 1655274913.8742
MEM 598.781250 1655274913.9821
MEM 598.781250 1655274914.0907
MEM 598.781250 1655274914.1991
MEM 598.781250 1655274914.3075
MEM 598.781250 1655274914.4176
MEM 599.035156 1655274914.5254
MEM 599.289062 1655274914.6341
MEM 599.289062 1655274914.7434
MEM 599.289062 1655274914.8518
MEM 599.289062 1655274914.9632
MEM 599.289062 1655274915.0694
MEM 599.289062 1655274915.1783
MEM 599.289062 1655274915.2876
MEM 599.289062 1655274915.3975
MEM 599.289062 1655274915.5060
MEM 599.289062 1655274915.6136
MEM 599.289062 1655274915.7234
MEM 599.289062 1655274915.8332
MEM 599.289062 1655274915.9437
MEM 599.289062 1655274916.0526
MEM 599.289062 1655274916.1610
MEM 599.289062 1655274916.2709
MEM 599.542969 1655274916.3805
MEM 599.542969 1655274916.4897
MEM 599.542969 1655274916.5972
MEM 599.542969 1655274916.7061
MEM 599.542969 1655274916.8139
MEM 599.542969 1655274916.9213
MEM 599.542969 1655274917.0309
MEM 599.542969 1655274917.1403
MEM 599.542969 1655274917.2500
MEM 599.832031 1655274917.3605
MEM 599.832031 1655274917.4692
MEM 599.832031 1655274917.5772
MEM 599.832031 1655274917.6863
MEM 599.832031 1655274917.7959
MEM 599.832031 1655274917.9041
MEM 599.832031 1655274918.0151
MEM 599.832031 1655274918.1238
MEM 600.089844 1655274918.2328
MEM 600.089844 1655274918.3425
MEM 600.089844 1655274918.4517
MEM 600.089844 1655274918.5611
MEM 600.089844 1655274918.6706
MEM 600.089844 1655274918.7801
MEM 600.089844 1655274918.8902
MEM 600.089844 1655274918.9985
MEM 600.089844 1655274919.1059
MEM 600.089844 1655274919.2162
MEM 600.089844 1655274919.3258
MEM 600.089844 1655274919.4339
MEM 600.089844 1655274919.5429
MEM 600.089844 1655274919.6506
MEM 600.089844 1655274919.7586
MEM 600.089844 1655274919.8660
MEM 600.089844 1655274919.9751
MEM 600.347656 1655274920.0835
MEM 600.347656 1655274920.1931
MEM 600.347656 1655274920.3017
MEM 600.347656 1655274920.4100
MEM 600.347656 1655274920.5172
MEM 600.347656 1655274920.6268
MEM 600.347656 1655274920.7366
MEM 600.347656 1655274920.8470
MEM 600.347656 1655274920.9561
MEM 600.558594 1655274921.0661
MEM 600.558594 1655274921.1739
MEM 600.558594 1655274921.2825
MEM 600.558594 1655274921.3911
MEM 600.558594 1655274921.4995
MEM 600.558594 1655274921.6069
MEM 600.558594 1655274921.7156
MEM 600.558594 1655274921.8243
MEM 600.812500 1655274921.9351
MEM 600.812500 1655274922.0442
MEM 600.812500 1655274922.1531
MEM 600.812500 1655274922.2610
MEM 600.812500 1655274922.3693
MEM 600.812500 1655274922.4783
MEM 600.812500 1655274922.5886
MEM 600.812500 1655274922.6963
MEM 601.066406 1655274922.8050
MEM 601.066406 1655274922.9130
MEM 601.066406 1655274923.0202
MEM 601.066406 1655274923.1292
MEM 601.066406 1655274923.2380
MEM 601.066406 1655274923.3466
MEM 601.066406 1655274923.4560
MEM 601.066406 1655274923.5645
MEM 601.066406 1655274923.6724
MEM 601.320312 1655274923.7813
MEM 601.320312 1655274923.8896
MEM 601.320312 1655274923.9985
MEM 601.320312 1655274924.1074
MEM 601.320312 1655274924.2168
MEM 601.320312 1655274924.3267
MEM 601.320312 1655274924.4359
MEM 601.320312 1655274924.5461
MEM 601.320312 1655274924.6557
MEM 601.320312 1655274924.7646
MEM 601.320312 1655274924.8744
MEM 601.320312 1655274924.9830
MEM 601.320312 1655274925.0929
MEM 601.320312 1655274925.2023
MEM 601.320312 1655274925.3125
MEM 601.320312 1655274925.4215
MEM 601.320312 1655274925.5287
MEM 601.574219 1655274925.6385
MEM 601.574219 1655274925.7478
MEM 601.574219 1655274925.8582
MEM 601.574219 1655274925.9680
MEM 601.574219 1655274926.0761
MEM 601.574219 1655274926.1842
MEM 601.574219 1655274926.2935
MEM 601.574219 1655274926.4030
MEM 601.574219 1655274926.5129
MEM 601.574219 1655274926.6222
MEM 601.574219 1655274926.7303
MEM 601.574219 1655274926.8392
MEM 601.574219 1655274926.9469
MEM 601.574219 1655274927.0573
MEM 601.574219 1655274927.1653
